,LOGRECNO,BLOCK,NAME,HU100,INTPTLAT,INTPTLON,H0030001,H0030002,H0030003,H0060001,H0060002,H0060003,H0060004,H0060005,H0060006,H0060007,H0060008
3641,136245,3018,Block 3018,24,33.7974544,-84.4136415,24,21,3,21,16,3,0,0,0,1,1
3642,136246,3019,Block 3019,10,33.7974789,-84.4153634,10,8,2,8,6,0,0,1,0,0,1
3643,136247,3020,Block 3020,29,33.7966496,-84.414635,29,28,1,28,20,6,1,0,0,0,1
3644,136252,3025,Block 3025,4,33.7862355,-84.4164431,4,2,2,2,1,1,0,0,0,0,0
3645,136257,4001,Block 4001,2,33.8093127,-84.4187105,2,2,0,2,2,0,0,0,0,0,0
3646,136258,4002,Block 4002,97,33.8094284,-84.4204114,97,89,8,89,49,26,0,1,0,10,3
3647,136259,4003,Block 4003,308,33.8099454,-84.4245484,308,250,58,250,178,53,0,10,0,1,8
3648,136260,4004,Block 4004,12,33.8083598,-84.4239973,12,10,2,10,8,0,0,1,0,1,0
3649,136261,4005,Block 4005,28,33.8078957,-84.4222544,28,23,5,23,22,0,0,1,0,0,0
3650,136262,4006,Block 4006,15,33.8080628,-84.4202751,15,14,1,14,14,0,0,0,0,0,0
3651,136263,4007,Block 4007,62,33.8051476,-84.4163758,62,57,5,57,53,2,0,1,0,0,1
3652,136268,4012,Block 4012,492,33.8019771,-84.4120437,492,431,61,431,180,179,2,39,1,8,22
3653,136269,4013,Block 4013,37,33.8027686,-84.4166721,37,30,7,30,29,0,0,0,0,1,0
3654,136270,4014,Block 4014,43,33.8026989,-84.418118,43,40,3,40,36,0,1,1,0,2,0
3655,136271,4015,Block 4015,51,33.8040206,-84.4203372,51,51,0,51,49,2,0,0,0,0,0
3656,136272,4016,Block 4016,21,33.8057003,-84.4221236,21,19,2,19,18,0,0,1,0,0,0
3657,136273,4017,Block 4017,35,33.8059825,-84.4204922,35,33,2,33,33,0,0,0,0,0,0
3658,136274,4018,Block 4018,19,33.8070426,-84.418937,19,19,0,19,17,1,0,1,0,0,0
3659,136275,4019,Block 4019,42,33.8026562,-84.4197439,42,40,2,40,31,4,0,3,0,0,2
3660,136276,4020,Block 4020,5,33.7997769,-84.4086833,5,2,3,2,2,0,0,0,0,0,0
3661,136277,4021,Block 4021,33,33.7998042,-84.4104174,33,26,7,26,13,6,0,2,0,0,5
3662,136278,4022,Block 4022,42,33.7998658,-84.4122603,42,35,7,35,24,6,0,2,0,2,1
3663,136279,4023,Block 4023,26,33.7999948,-84.4146232,26,22,4,22,18,0,0,1,0,1,2
3664,136283,4027,Block 4027,17,33.8070698,-84.4239931,17,15,2,15,13,1,0,0,0,0,1
3665,136284,4028,Block 4028,17,33.8080945,-84.4247241,17,16,1,16,14,2,0,0,0,0,0
3666,136285,4029,Block 4029,4,33.8009478,-84.4165158,4,4,0,4,4,0,0,0,0,0,0
3667,136286,4030,Block 4030,21,33.8056804,-84.4235756,21,19,2,19,15,2,0,2,0,0,0
3668,136293,1004,Block 1004,171,33.8212683,-84.4487817,171,138,33,138,11,76,0,2,0,48,1
3669,136294,1005,Block 1005,69,33.8191361,-84.4470039,69,57,12,57,13,35,0,0,0,8,1
3670,136296,1007,Block 1007,546,33.8172344,-84.4416949,546,448,98,448,229,137,0,25,1,42,14
3671,136297,1008,Block 1008,112,33.8157259,-84.4427068,112,60,52,60,11,27,0,0,0,21,1
3672,136301,1012,Block 1012,187,33.8115635,-84.4375417,187,157,30,157,50,17,0,1,0,75,14
3673,136306,1000,Block 1000,80,33.8209266,-84.4317474,80,76,4,76,74,0,0,1,0,0,1
3674,136307,1001,Block 1001,23,33.8192698,-84.4330313,23,22,1,22,22,0,0,0,0,0,0
3675,136309,1003,Block 1003,1,33.8205064,-84.4340012,1,1,0,1,1,0,0,0,0,0,0
3676,136310,1004,Block 1004,207,33.816506,-84.4281749,207,185,22,185,126,38,0,14,0,0,7
3677,136311,1005,Block 1005,65,33.8191467,-84.4285047,65,61,4,61,59,0,0,0,0,1,1
3678,136312,1006,Block 1006,1,33.8187917,-84.4283193,1,1,0,1,1,0,0,0,0,0,0
3679,136313,1007,Block 1007,24,33.8200969,-84.4276318,24,21,3,21,18,2,0,1,0,0,0
3680,136314,1008,Block 1008,28,33.8195687,-84.4277038,28,27,1,27,27,0,0,0,0,0,0
3681,136315,1009,Block 1009,4,33.819689,-84.4263578,4,4,0,4,4,0,0,0,0,0,0
3682,136319,1013,Block 1013,305,33.8176141,-84.4252207,305,272,33,272,228,34,1,7,0,1,1
3683,136320,1014,Block 1014,2,33.8181257,-84.4256537,2,1,1,1,0,1,0,0,0,0,0
3684,136321,1015,Block 1015,1,33.817876,-84.4242528,1,1,0,1,1,0,0,0,0,0,0
3685,136322,1016,Block 1016,1,33.8188124,-84.4250311,1,1,0,1,1,0,0,0,0,0,0
3686,136323,1017,Block 1017,14,33.8163604,-84.4247096,14,13,1,13,9,1,0,2,0,1,0
3687,136324,1018,Block 1018,6,33.8196781,-84.4259104,6,6,0,6,6,0,0,0,0,0,0
3688,136325,1019,Block 1019,28,33.8182539,-84.4269013,28,25,3,25,24,1,0,0,0,0,0
3689,136326,1020,Block 1020,14,33.8188436,-84.4269983,14,13,1,13,12,0,0,0,0,1,0
3690,136327,1021,Block 1021,28,33.8153498,-84.4296898,28,24,4,24,24,0,0,0,0,0,0
3691,136332,2002,Block 2002,565,33.8202093,-84.4246597,565,504,61,504,368,77,2,41,1,4,11
3692,136337,2007,Block 2007,8,33.8204333,-84.4246317,8,7,1,7,7,0,0,0,0,0,0
3693,136338,2008,Block 2008,4,33.816277,-84.4240225,4,3,1,3,3,0,0,0,0,0,0
3694,136339,2009,Block 2009,42,33.8153114,-84.4236067,42,37,5,37,32,3,0,2,0,0,0
3695,136341,2011,Block 2011,155,33.8119032,-84.421799,155,138,17,138,104,22,0,5,0,5,2
3696,136342,2012,Block 2012,268,33.8125105,-84.424583,268,237,31,237,63,97,0,14,0,43,20
3697,136347,3001,Block 3001,76,33.8299295,-84.4445403,76,74,2,74,74,0,0,0,0,0,0
3698,136348,3002,Block 3002,17,33.8287871,-84.4452485,17,17,0,17,17,0,0,0,0,0,0
3699,136349,3003,Block 3003,22,33.8271534,-84.4462777,22,21,1,21,21,0,0,0,0,0,0
3700,136355,3009,Block 3009,39,33.8247568,-84.4431222,39,38,1,38,33,2,0,1,0,0,2
3701,136356,3010,Block 3010,39,33.8237277,-84.4447061,39,34,5,34,31,2,0,1,0,0,0
3702,136357,3011,Block 3011,10,33.8234802,-84.4471842,10,10,0,10,6,2,0,1,0,1,0
3703,136358,3012,Block 3012,23,33.8247051,-84.4489353,23,22,1,22,22,0,0,0,0,0,0
3704,136359,3013,Block 3013,13,33.8243248,-84.4512721,13,12,1,12,11,1,0,0,0,0,0
3705,136360,3014,Block 3014,19,33.8224852,-84.4475907,19,17,2,17,16,0,0,1,0,0,0
3706,136361,3015,Block 3015,15,33.8223435,-84.4437247,15,15,0,15,13,0,0,1,0,1,0
3707,136362,3016,Block 3016,10,33.8239943,-84.4417035,10,10,0,10,10,0,0,0,0,0,0
3708,136363,3017,Block 3017,21,33.8238894,-84.4410519,21,21,0,21,21,0,0,0,0,0,0
3709,136364,3018,Block 3018,26,33.8238699,-84.4403911,26,25,1,25,24,1,0,0,0,0,0
3710,136365,3019,Block 3019,37,33.823238,-84.4393109,37,32,5,32,29,1,0,1,0,0,1
3711,136366,3020,Block 3020,90,33.8229121,-84.4377136,90,84,6,84,83,1,0,0,0,0,0
3712,136368,3022,Block 3022,52,33.8233012,-84.4349115,52,49,3,49,49,0,0,0,0,0,0
3713,136369,3023,Block 3023,10,33.8245703,-84.4352099,10,10,0,10,9,0,0,1,0,0,0
3714,136370,3024,Block 3024,16,33.8168222,-84.4344583,16,16,0,16,13,3,0,0,0,0,0
3715,136372,3026,Block 3026,19,33.8182195,-84.4327339,19,17,2,17,14,2,0,1,0,0,0
3716,136374,3028,Block 3028,96,33.8199847,-84.4408177,96,90,6,90,85,2,0,2,0,0,1
3717,136375,3029,Block 3029,14,33.8206809,-84.4416029,14,12,2,12,12,0,0,0,0,0,0
3718,136376,3030,Block 3030,1,33.8217209,-84.4457938,1,1,0,1,0,1,0,0,0,0,0
3719,136377,3031,Block 3031,1,33.819354,-84.4393815,1,1,0,1,1,0,0,0,0,0,0
3720,136378,3032,Block 3032,32,33.8225848,-84.4407832,32,31,1,31,28,2,0,0,0,1,0
3721,136379,3033,Block 3033,19,33.8157029,-84.4312799,19,19,0,19,16,1,0,0,0,0,2
3722,136380,3034,Block 3034,134,33.813048,-84.4283808,134,131,3,131,93,23,0,12,0,0,3
3723,136381,3035,Block 3035,1,33.8135076,-84.4275329,1,1,0,1,1,0,0,0,0,0,0
3724,136386,1002,Block 1002,231,33.8209503,-84.4209945,231,222,9,222,217,3,0,2,0,0,0
3725,136388,1004,Block 1004,13,33.820543,-84.4188653,13,13,0,13,13,0,0,0,0,0,0
3726,136389,1005,Block 1005,15,33.8119374,-84.4171465,15,14,1,14,14,0,0,0,0,0,0
3727,136390,1006,Block 1006,10,33.8107183,-84.4134672,10,10,0,10,9,1,0,0,0,0,0
3728,136391,1007,Block 1007,26,33.8211268,-84.4153277,26,25,1,25,21,3,0,0,0,1,0
3729,136393,1009,Block 1009,10,33.8196785,-84.409796,10,10,0,10,9,0,0,0,0,1,0
3730,136394,1010,Block 1010,24,33.8212699,-84.4137165,24,24,0,24,23,0,0,1,0,0,0
3731,136396,1012,Block 1012,21,33.8158071,-84.4053865,21,17,4,17,16,0,0,0,0,0,1
3732,136397,1013,Block 1013,21,33.8115838,-84.4058156,21,21,0,21,21,0,0,0,0,0,0
3733,136398,1014,Block 1014,25,33.8116889,-84.4041143,25,23,2,23,22,0,0,1,0,0,0
3734,136399,1015,Block 1015,15,33.8116664,-84.4074128,15,11,4,11,8,1,0,1,0,0,1
3735,136400,1016,Block 1016,13,33.8112342,-84.4069047,13,12,1,12,11,1,0,0,0,0,0
3736,136401,1017,Block 1017,20,33.8188124,-84.4148741,20,19,1,19,19,0,0,0,0,0,0
3737,136402,1018,Block 1018,22,33.8193059,-84.4135925,22,22,0,22,22,0,0,0,0,0,0
3738,136404,2000,Block 2000,51,33.8178104,-84.410509,51,50,1,50,49,1,0,0,0,0,0
3739,136405,2001,Block 2001,16,33.8181595,-84.4142911,16,16,0,16,16,0,0,0,0,0,0
3740,136406,2002,Block 2002,31,33.8173569,-84.4176163,31,31,0,31,31,0,0,0,0,0,0
3741,136408,2004,Block 2004,39,33.8159234,-84.4118882,39,37,2,37,35,0,0,1,0,0,1
3742,136409,2005,Block 2005,42,33.8166411,-84.4112024,42,40,2,40,39,0,0,1,0,0,0
3743,136411,2007,Block 2007,41,33.815773,-84.4177312,41,40,1,40,40,0,0,0,0,0,0
3744,136412,2008,Block 2008,23,33.8143449,-84.4181526,23,22,1,22,22,0,0,0,0,0,0
3745,136413,2009,Block 2009,18,33.8142226,-84.4157781,18,18,0,18,18,0,0,0,0,0,0
3746,136414,2010,Block 2010,56,33.813635,-84.4137823,56,53,3,53,51,0,0,1,0,1,0
3747,136415,2011,Block 2011,9,33.8150665,-84.4131998,9,9,0,9,9,0,0,0,0,0,0
3748,136416,2012,Block 2012,21,33.8149426,-84.4115028,21,21,0,21,21,0,0,0,0,0,0
3749,136417,2013,Block 2013,46,33.814129,-84.4108285,46,44,2,44,43,0,0,1,0,0,0
3750,136418,2014,Block 2014,37,33.8132391,-84.4103295,37,36,1,36,36,0,0,0,0,0,0
3751,136419,2015,Block 2015,30,33.8127732,-84.4096169,30,28,2,28,25,0,0,2,0,0,1
3752,136421,2017,Block 2017,9,33.8113139,-84.410407,9,9,0,9,7,0,0,0,0,0,2
3753,136422,2018,Block 2018,10,33.8112246,-84.4080609,10,10,0,10,10,0,0,0,0,0,0
3754,136423,2019,Block 2019,12,33.8110591,-84.4096576,12,12,0,12,12,0,0,0,0,0,0
3755,136424,2020,Block 2020,10,33.8101196,-84.4095831,10,10,0,10,9,1,0,0,0,0,0
3756,136426,2022,Block 2022,22,33.8132192,-84.4176226,22,22,0,22,22,0,0,0,0,0,0
3757,136429,3001,Block 3001,19,33.8102243,-84.4051692,19,17,2,17,17,0,0,0,0,0,0
3758,136430,3002,Block 3002,20,33.8093739,-84.4071289,20,19,1,19,17,0,0,1,0,0,1
3759,136431,3003,Block 3003,66,33.8081005,-84.4096937,66,60,6,60,56,2,1,1,0,0,0
3760,136433,3005,Block 3005,536,33.8088684,-84.4162005,536,503,33,503,359,70,1,56,0,11,6
3761,136434,3006,Block 3006,1,33.8067993,-84.4143371,1,1,0,1,1,0,0,0,0,0,0
3762,136435,3007,Block 3007,179,33.8056301,-84.4104871,179,157,22,157,101,43,1,7,0,0,5
3763,136436,3008,Block 3008,21,33.806588,-84.4071115,21,21,0,21,21,0,0,0,0,0,0
3764,136437,3009,Block 3009,40,33.8038685,-84.4060273,40,38,2,38,37,1,0,0,0,0,0
3765,136438,3010,Block 3010,48,33.8064208,-84.4053649,48,47,1,47,46,0,0,0,1,0,0
3766,136439,3011,Block 3011,18,33.8051663,-84.4048386,18,17,1,17,17,0,0,0,0,0,0
3767,136440,3012,Block 3012,26,33.8058149,-84.4034983,26,25,1,25,25,0,0,0,0,0,0
3768,136441,3013,Block 3013,24,33.8087954,-84.4046476,24,24,0,24,23,0,0,1,0,0,0
3769,136450,1001,Block 1001,695,33.816884,-84.3927189,695,588,107,588,402,150,2,10,0,10,14
3770,136451,1002,Block 1002,305,33.8142309,-84.3997224,305,267,38,267,219,30,0,9,0,4,5
3771,136452,1003,Block 1003,7,33.8139659,-84.3958598,7,5,2,5,1,2,0,1,0,1,0
3772,136454,1005,Block 1005,60,33.8145582,-84.396682,60,49,11,49,36,10,0,2,0,1,0
3773,136457,1008,Block 1008,23,33.8097876,-84.4003806,23,22,1,22,22,0,0,0,0,0,0
3774,136458,1009,Block 1009,32,33.8112358,-84.3983655,32,31,1,31,31,0,0,0,0,0,0
3775,136460,2000,Block 2000,99,33.8066454,-84.3979513,99,84,15,84,72,8,0,3,0,0,1
3776,136461,2001,Block 2001,26,33.8055798,-84.399852,26,24,2,24,22,0,0,0,0,0,2
3777,136462,2002,Block 2002,19,33.8079987,-84.4010093,19,13,6,13,13,0,0,0,0,0,0
3778,136464,2004,Block 2004,30,33.8088579,-84.4006594,30,27,3,27,26,0,0,1,0,0,0
3779,136465,2005,Block 2005,90,33.8064596,-84.396497,90,85,5,85,83,0,0,2,0,0,0
3780,136466,2006,Block 2006,52,33.8062193,-84.3950019,52,50,2,50,48,0,0,0,0,1,1
3781,136468,2008,Block 2008,731,33.8011639,-84.3980851,731,663,68,663,490,112,0,32,0,8,21
3782,136470,2010,Block 2010,19,33.8027731,-84.4004757,19,16,3,16,11,4,0,1,0,0,0
3783,136471,2011,Block 2011,2,33.7985156,-84.3937632,2,2,0,2,2,0,0,0,0,0,0
3784,136472,2012,Block 2012,6,33.8042359,-84.398464,6,6,0,6,6,0,0,0,0,0,0
3785,136475,3001,Block 3001,201,33.8127675,-84.3947017,201,158,43,158,104,40,0,11,0,1,2
3786,136477,3003,Block 3003,71,33.813408,-84.3963288,71,60,11,60,41,15,0,3,0,0,1
3787,136478,3004,Block 3004,20,33.8108291,-84.3961331,20,20,0,20,20,0,0,0,0,0,0
3788,136483,4001,Block 4001,309,33.8037167,-84.3954357,309,273,36,273,176,65,0,19,1,8,4
3789,136484,4002,Block 4002,134,33.8016306,-84.3949801,134,102,32,102,84,13,1,1,0,2,1
3790,136486,4004,Block 4004,24,33.800186,-84.3936331,24,22,2,22,15,2,1,2,0,0,2
3791,136487,4005,Block 4005,68,33.7994166,-84.3949696,68,37,31,37,30,5,0,0,0,2,0
3792,136488,4006,Block 4006,218,33.8030789,-84.3985399,218,187,31,187,112,57,0,13,0,1,4
3793,136491,1000,Block 1000,31,33.8098683,-84.386736,31,30,1,30,30,0,0,0,0,0,0
3794,136492,1001,Block 1001,32,33.8083783,-84.3902471,32,30,2,30,29,0,0,0,0,0,1
3795,136493,1002,Block 1002,18,33.8065651,-84.3928628,18,14,4,14,14,0,0,0,0,0,0
3796,136494,1003,Block 1003,26,33.8074847,-84.3900434,26,26,0,26,26,0,0,0,0,0,0
3797,136495,1004,Block 1004,11,33.8065389,-84.3887486,11,11,0,11,11,0,0,0,0,0,0
3798,136496,1005,Block 1005,36,33.8042832,-84.3884204,36,32,4,32,32,0,0,0,0,0,0
3799,136497,1006,Block 1006,35,33.804141,-84.3899624,35,35,0,35,35,0,0,0,0,0,0
3800,136498,1007,Block 1007,18,33.8058849,-84.3910433,18,18,0,18,18,0,0,0,0,0,0
3801,136499,1008,Block 1008,55,33.8037344,-84.3919619,55,47,8,47,46,1,0,0,0,0,0
3802,136500,1009,Block 1009,1,33.8048839,-84.3930167,1,1,0,1,1,0,0,0,0,0,0
3803,136511,2009,Block 2009,763,33.8133438,-84.3889483,763,535,228,535,341,130,2,28,0,18,16
3804,136512,2010,Block 2010,20,33.8135259,-84.3899989,20,9,11,9,6,2,0,1,0,0,0
3805,136515,3000,Block 3000,1465,33.8078688,-84.3882565,1465,1358,107,1358,632,585,4,71,2,11,53
3806,136523,1005,Block 1005,150,33.8167646,-84.3652881,150,141,9,141,68,50,0,15,0,6,2
3807,136526,1008,Block 1008,1,33.8154311,-84.364845,1,1,0,1,1,0,0,0,0,0,0
3808,136538,1020,Block 1020,369,33.8118038,-84.3746028,369,334,35,334,169,135,1,12,0,5,12
3809,136547,1029,Block 1029,1,33.811657,-84.3676901,1,1,0,1,0,1,0,0,0,0,0
3810,136549,1031,Block 1031,848,33.8084783,-84.3707161,848,712,136,712,467,168,1,43,1,10,22
3811,136551,1033,Block 1033,41,33.8074594,-84.3757547,41,38,3,38,36,1,0,0,0,0,1
3812,136553,1035,Block 1035,27,33.8032694,-84.3749209,27,24,3,24,24,0,0,0,0,0,0
3813,136554,1036,Block 1036,33,33.8032324,-84.3740616,33,29,4,29,27,0,0,0,1,0,1
3814,136555,1037,Block 1037,30,33.8038251,-84.3739445,30,29,1,29,25,3,0,0,0,0,1
3815,136556,1038,Block 1038,22,33.8025409,-84.3713746,22,22,0,22,21,1,0,0,0,0,0
3816,136557,1039,Block 1039,33,33.8033523,-84.3721012,33,32,1,32,28,2,0,0,0,1,1
3817,136558,1040,Block 1040,102,33.8045692,-84.370683,102,94,8,94,86,4,0,4,0,0,0
3818,136559,1041,Block 1041,66,33.8061203,-84.3711232,66,61,5,61,57,1,0,1,0,0,2
3819,136560,1042,Block 1042,21,33.8032298,-84.3700046,21,19,2,19,17,1,0,1,0,0,0
3820,136563,2001,Block 2001,21,33.8222579,-84.3498431,21,20,1,20,17,1,0,1,0,0,1
3821,136564,2002,Block 2002,11,33.8190908,-84.3497916,11,9,2,9,9,0,0,0,0,0,0
3822,136565,2003,Block 2003,568,33.8163392,-84.3502875,568,508,60,508,201,159,1,38,0,92,17
3823,136566,2004,Block 2004,6,33.8154954,-84.3522615,6,6,0,6,2,2,1,1,0,0,0
3824,136567,2005,Block 2005,48,33.8139274,-84.3528251,48,44,4,44,10,5,1,0,0,28,0
3825,136568,2006,Block 2006,236,33.8135474,-84.3498554,236,192,44,192,101,43,1,2,0,43,2
3826,136569,2007,Block 2007,14,33.8119219,-84.3526074,14,14,0,14,13,0,0,0,0,1,0
3827,136572,2010,Block 2010,27,33.8103143,-84.350104,27,26,1,26,20,0,0,2,0,2,2
3828,136573,2011,Block 2011,12,33.8105161,-84.348973,12,11,1,11,10,0,0,0,1,0,0
3829,136574,2012,Block 2012,13,33.8116595,-84.3504063,13,11,2,11,11,0,0,0,0,0,0
3830,136575,2013,Block 2013,37,33.8116959,-84.3488312,37,35,2,35,32,3,0,0,0,0,0
3831,136577,3000,Block 3000,191,33.8212569,-84.3535051,191,171,20,171,82,66,0,12,0,2,9
3832,136578,3001,Block 3001,14,33.8211827,-84.3546577,14,14,0,14,14,0,0,0,0,0,0
3833,136579,3002,Block 3002,31,33.8202705,-84.355193,31,27,4,27,25,0,0,1,0,0,1
3834,136581,3004,Block 3004,681,33.815934,-84.3576828,681,650,31,650,410,169,1,53,0,7,10
3835,136582,3005,Block 3005,21,33.8176349,-84.3573937,21,20,1,20,20,0,0,0,0,0,0
3836,136583,3006,Block 3006,11,33.8152122,-84.3602482,11,10,1,10,10,0,0,0,0,0,0
3837,136584,3007,Block 3007,12,33.8152046,-84.360684,12,12,0,12,11,0,0,1,0,0,0
3838,136585,3008,Block 3008,41,33.8184052,-84.3581748,41,35,6,35,31,3,0,0,0,1,0
3839,136586,3009,Block 3009,30,33.8174105,-84.3555058,30,26,4,26,26,0,0,0,0,0,0
3840,136605,3028,Block 3028,213,33.8125042,-84.3657427,213,186,27,186,55,109,2,2,0,8,10
3841,136606,3029,Block 3029,7,33.8179965,-84.3528373,7,6,1,6,5,0,0,1,0,0,0
3842,136607,3030,Block 3030,30,33.818932,-84.3552989,30,30,0,30,25,2,0,2,0,0,1
3843,136608,3031,Block 3031,3,33.810374,-84.3621695,3,2,1,2,1,1,0,0,0,0,0
3844,136609,3032,Block 3032,10,33.8110923,-84.3648392,10,6,4,6,3,3,0,0,0,0,0
3845,136610,3033,Block 3033,1,33.8091643,-84.3645298,1,1,0,1,0,1,0,0,0,0,0
3846,136613,1000,Block 1000,159,33.8253401,-84.371463,159,144,15,144,135,4,0,1,0,1,3
3847,136614,1001,Block 1001,48,33.8274671,-84.3720499,48,47,1,47,43,0,0,4,0,0,0
3848,136615,1002,Block 1002,40,33.8250432,-84.3740596,40,38,2,38,35,2,0,1,0,0,0
3849,136616,1003,Block 1003,30,33.8272905,-84.3748645,30,29,1,29,29,0,0,0,0,0,0
3850,136617,1004,Block 1004,98,33.8254981,-84.3768669,98,90,8,90,83,2,0,5,0,0,0
3851,136618,1005,Block 1005,13,33.8230104,-84.376823,13,12,1,12,12,0,0,0,0,0,0
3852,136619,1006,Block 1006,13,33.8274797,-84.3790103,13,13,0,13,13,0,0,0,0,0,0
3853,136620,1007,Block 1007,28,33.8256826,-84.379005,28,27,1,27,27,0,0,0,0,0,0
3854,136621,1008,Block 1008,24,33.8236191,-84.3790119,24,20,4,20,19,0,0,1,0,0,0
3855,136623,2000,Block 2000,58,33.8170344,-84.376784,58,51,7,51,50,0,0,0,0,1,0
3856,136624,2001,Block 2001,548,33.8195345,-84.3771455,548,516,32,516,435,51,2,11,0,5,12
3857,136625,2002,Block 2002,40,33.8212824,-84.3779947,40,37,3,37,35,1,0,1,0,0,0
3858,136626,2003,Block 2003,31,33.8222466,-84.3785224,31,28,3,28,27,1,0,0,0,0,0
3859,136627,2004,Block 2004,15,33.8223095,-84.3808964,15,13,2,13,12,0,0,1,0,0,0
3860,136628,2005,Block 2005,21,33.8212723,-84.3808773,21,21,0,21,20,1,0,0,0,0,0
3861,136631,2008,Block 2008,70,33.8138443,-84.3873528,70,66,4,66,60,3,0,1,0,0,2
3862,136633,3000,Block 3000,19,33.8222957,-84.3825249,19,16,3,16,16,0,0,0,0,0,0
3863,136634,3001,Block 3001,18,33.8221491,-84.3836991,18,15,3,15,15,0,0,0,0,0,0
3864,136635,3002,Block 3002,337,33.8221451,-84.3860526,337,281,56,281,186,73,0,14,0,2,6
3865,136636,3003,Block 3003,44,33.8197276,-84.3817041,44,41,3,41,41,0,0,0,0,0,0
3866,136637,3004,Block 3004,6,33.8214868,-84.3828306,6,5,1,5,5,0,0,0,0,0,0
3867,136638,3005,Block 3005,8,33.8206922,-84.3828728,8,8,0,8,7,0,0,0,0,1,0
3868,136639,3006,Block 3006,35,33.8211049,-84.3844317,35,34,1,34,32,2,0,0,0,0,0
3869,136640,3007,Block 3007,95,33.8191896,-84.3858429,95,85,10,85,82,2,1,0,0,0,0
3870,136641,3008,Block 3008,10,33.8196724,-84.3828709,10,10,0,10,9,0,1,0,0,0,0
3871,136642,3009,Block 3009,30,33.8198317,-84.3844508,30,27,3,27,26,1,0,0,0,0,0
3872,136643,3010,Block 3010,57,33.8162945,-84.3832305,57,54,3,54,51,1,0,1,0,1,0
3873,136644,3011,Block 3011,92,33.8172236,-84.3861212,92,83,9,83,77,3,0,1,0,0,2
3874,136645,3012,Block 3012,34,33.8150762,-84.3851315,34,33,1,33,31,0,0,0,0,0,2
3875,136646,3013,Block 3013,44,33.8152915,-84.386578,44,44,0,44,43,0,1,0,0,0,0
3876,136647,3014,Block 3014,29,33.8157848,-84.3877809,29,29,0,29,26,2,0,0,0,0,1
3877,136648,3015,Block 3015,37,33.8162164,-84.3817085,37,37,0,37,35,0,0,0,0,1,1
3878,136650,4000,Block 4000,15,33.8283677,-84.37952,15,13,2,13,13,0,0,0,0,0,0
3879,136651,4001,Block 4001,53,33.8280136,-84.3837038,53,52,1,52,51,1,0,0,0,0,0
3880,136652,4002,Block 4002,28,33.8258575,-84.3831801,28,28,0,28,27,1,0,0,0,0,0
3881,136653,4003,Block 4003,9,33.8265414,-84.3843461,9,9,0,9,8,1,0,0,0,0,0
3882,136654,4004,Block 4004,226,33.8263813,-84.3862306,226,198,28,198,189,6,0,0,0,2,1
3883,136655,4005,Block 4005,99,33.8240456,-84.3864853,99,95,4,95,90,5,0,0,0,0,0
3884,136657,4007,Block 4007,51,33.8236448,-84.3831317,51,44,7,44,42,1,0,0,0,0,1
3885,136658,4008,Block 4008,25,33.8257274,-84.3816376,25,24,1,24,23,0,0,0,0,1,0
3886,136659,4009,Block 4009,29,33.8257598,-84.3801381,29,28,1,28,27,0,0,0,0,1,0
3887,136660,4010,Block 4010,15,33.8275392,-84.3801463,15,15,0,15,14,1,0,0,0,0,0
3888,136661,4011,Block 4011,23,33.8236948,-84.3801303,23,19,4,19,19,0,0,0,0,0,0
3889,136664,1000,Block 1000,774,33.8237947,-84.3704757,774,355,419,355,131,163,0,35,0,8,18
3890,136670,1006,Block 1006,10,33.8181532,-84.3697159,10,9,1,9,7,1,0,1,0,0,0
3891,136673,1009,Block 1009,297,33.8191886,-84.3658481,297,103,194,103,40,50,0,9,0,1,3
3892,136674,1010,Block 1010,398,33.8198632,-84.3641636,398,192,206,192,60,115,0,3,2,7,5
3893,136675,1011,Block 1011,204,33.819595,-84.3625043,204,190,14,190,82,79,0,15,1,5,8
3894,136682,1018,Block 1018,335,33.8190465,-84.3719506,335,329,6,329,224,49,0,48,0,4,4
3895,136687,2003,Block 2003,112,33.8242619,-84.3544644,112,100,12,100,25,12,1,3,0,50,9
3896,136691,2007,Block 2007,319,33.8243786,-84.363318,319,252,67,252,152,75,0,9,0,8,8
3897,136692,2008,Block 2008,36,33.8229911,-84.3659971,36,34,2,34,11,1,1,0,0,18,3
3898,136696,2012,Block 2012,1,33.8238874,-84.3527964,1,1,0,1,0,0,0,0,0,0,1
3899,136701,2017,Block 2017,99,33.8220126,-84.3642372,99,91,8,91,24,9,3,1,0,47,7
3900,136702,2018,Block 2018,82,33.8219745,-84.3662939,82,62,20,62,25,0,1,0,0,34,2
3901,136703,2019,Block 2019,260,33.8216637,-84.3620252,260,235,25,235,129,65,0,35,0,1,5
3902,136709,1000,Block 1000,164,33.8392878,-84.3589709,164,163,1,163,128,25,0,7,0,2,1
3903,136710,1001,Block 1001,425,33.8429243,-84.3591075,425,379,46,379,106,160,2,59,0,25,27
3904,136711,1002,Block 1002,70,33.8342331,-84.3584409,70,60,10,60,39,12,1,8,0,0,0
3905,136712,1003,Block 1003,8,33.8330628,-84.3585651,8,8,0,8,4,1,0,3,0,0,0
3906,136713,1004,Block 1004,376,33.8303627,-84.3576374,376,342,34,342,257,62,1,18,0,2,2
3907,136715,1006,Block 1006,351,33.8271719,-84.359014,351,331,20,331,204,91,3,25,0,2,6
3908,136717,2000,Block 2000,791,33.8263039,-84.3564585,791,721,70,721,444,183,2,70,1,11,10
